Proxy exported
['http://images.cocodataset.org/train2017/000000033471.jpg', 'What are the colors of the bus in the image? [QA]', 'The bus in the image is white and red.<|endoftext|>']
trainable params: 83,886,080 || all params: 2,863,569,920 || trainable%: 2.9294231446599355
PEFT MODEL:83886080
PROJECTION MODEL:1968640
CLIP MODEL:0
PHI MODEL:83886080
RESNET MODEL:13117440
Loaded step2 checkpoint
Image: http://images.cocodataset.org/train2017/000000474759.jpg
Question: What is the theme of the cake in the image? [QA]
Answer:   The theme of the cake in the image is Angry Birds.<|endoftext|>
Model Predicted Ans:  theme of the cake in the image is a combination of animals and food, with a cake shaped like a giraffe and various food items, such as a cake, cupcakes, and a cake with a bird on top.
Iteration 0/100000, Loss: 3.257129669189453
{'step': 2648, 'train_loss': 3.4769577980041504}
{'step': 2649, 'train_loss': 3.264019250869751}
{'step': 2650, 'train_loss': 3.208871364593506}
{'step': 2651, 'train_loss': 3.362044334411621}
{'step': 2652, 'train_loss': 3.3105506896972656}
{'step': 2653, 'train_loss': 3.373579978942871}
{'step': 2654, 'train_loss': 3.3992624282836914}
{'step': 2655, 'train_loss': 3.323026657104492}
{'step': 2656, 'train_loss': 3.321829319000244}
{'step': 2657, 'train_loss': 3.353578805923462}
{'step': 2658, 'train_loss': 3.452529191970825}
{'step': 2659, 'train_loss': 3.3386178016662598}
{'step': 2660, 'train_loss': 3.3521599769592285}
{'step': 2661, 'train_loss': 3.367155075073242}
{'step': 2662, 'train_loss': 3.452909469604492}
{'step': 2663, 'train_loss': 3.457580327987671}
{'step': 2664, 'train_loss': 3.2877726554870605}
{'step': 2665, 'train_loss': 3.2207326889038086}
{'step': 2666, 'train_loss': 3.2036490440368652}
{'step': 2667, 'train_loss': 3.3828511238098145}
{'step': 2668, 'train_loss': 3.2980542182922363}
{'step': 2669, 'train_loss': 3.554955005645752}
{'step': 2670, 'train_loss': 3.458630084991455}
{'step': 2671, 'train_loss': 3.4016635417938232}
{'step': 2672, 'train_loss': 3.1629762649536133}
{'step': 2673, 'train_loss': 3.334118127822876}
{'step': 2674, 'train_loss': 3.3231632709503174}
{'step': 2675, 'train_loss': 3.2705578804016113}
{'step': 2676, 'train_loss': 3.4329938888549805}
{'step': 2677, 'train_loss': 3.215392589569092}
{'step': 2678, 'train_loss': 3.477231740951538}
{'step': 2679, 'train_loss': 3.2882485389709473}
{'step': 2680, 'train_loss': 3.5115299224853516}
{'step': 2681, 'train_loss': 3.258255958557129}
{'step': 2682, 'train_loss': 3.254800319671631}
{'step': 2683, 'train_loss': 3.4045286178588867}
{'step': 2684, 'train_loss': 3.1712732315063477}
{'step': 2685, 'train_loss': 3.348295211791992}
{'step': 2686, 'train_loss': 3.4098644256591797}
{'step': 2687, 'train_loss': 3.2873764038085938}
{'step': 2688, 'train_loss': 3.3605804443359375}
{'step': 2689, 'train_loss': 3.2593746185302734}
{'step': 2690, 'train_loss': 3.432239532470703}
{'step': 2691, 'train_loss': 3.3513059616088867}
{'step': 2692, 'train_loss': 3.3513412475585938}
{'step': 2693, 'train_loss': 3.317495584487915}
{'step': 2694, 'train_loss': 3.2972307205200195}
{'step': 2695, 'train_loss': 3.4928677082061768}
{'step': 2696, 'train_loss': 3.2702295780181885}
{'step': 2697, 'train_loss': 3.466799020767212}
{'step': 2698, 'train_loss': 3.3236303329467773}
{'step': 2699, 'train_loss': 3.366692543029785}
Iteration 2700/100000, Loss: 3.3400912284851074
Saving Checkpoint
{'step': 2700, 'train_loss': 3.3400912284851074}
{'step': 2701, 'train_loss': 3.3445844650268555}
{'step': 2702, 'train_loss': 3.448615074157715}
{'step': 2703, 'train_loss': 3.3503167629241943}
{'step': 2704, 'train_loss': 3.4468564987182617}
{'step': 2705, 'train_loss': 3.2226433753967285}
{'step': 2706, 'train_loss': 3.284796714782715}
{'step': 2707, 'train_loss': 3.611598491668701}
{'step': 2708, 'train_loss': 3.275512933731079}
{'step': 2709, 'train_loss': 3.3079781532287598}
{'step': 2710, 'train_loss': 3.1703131198883057}
{'step': 2711, 'train_loss': 3.2623069286346436}
{'step': 2712, 'train_loss': 3.4840822219848633}
{'step': 2713, 'train_loss': 3.2121596336364746}
{'step': 2714, 'train_loss': 3.3323302268981934}
{'step': 2715, 'train_loss': 3.3447630405426025}
{'step': 2716, 'train_loss': 3.3559658527374268}
{'step': 2717, 'train_loss': 3.1823410987854004}
{'step': 2718, 'train_loss': 3.2762210369110107}
{'step': 2719, 'train_loss': 3.3867111206054688}
{'step': 2720, 'train_loss': 3.406996250152588}
{'step': 2721, 'train_loss': 3.4049923419952393}
{'step': 2722, 'train_loss': 3.1953248977661133}
{'step': 2723, 'train_loss': 3.568693161010742}
{'step': 2724, 'train_loss': 3.385411024093628}
{'step': 2725, 'train_loss': 3.289580821990967}
{'step': 2726, 'train_loss': 3.245492935180664}
{'step': 2727, 'train_loss': 3.5123064517974854}
{'step': 2728, 'train_loss': 3.436891555786133}
{'step': 2729, 'train_loss': 3.4024996757507324}
{'step': 2730, 'train_loss': 3.3956589698791504}
{'step': 2731, 'train_loss': 3.474076747894287}
{'step': 2732, 'train_loss': 3.3016104698181152}
{'step': 2733, 'train_loss': 3.4724860191345215}
{'step': 2734, 'train_loss': 3.2627077102661133}
{'step': 2735, 'train_loss': 3.4444217681884766}
{'step': 2736, 'train_loss': 3.3602890968322754}
{'step': 2737, 'train_loss': 3.3552916049957275}
{'step': 2738, 'train_loss': 3.6190967559814453}
{'step': 2739, 'train_loss': 3.3074851036071777}
{'step': 2740, 'train_loss': 3.2466881275177}
{'step': 2741, 'train_loss': 3.2909107208251953}
{'step': 2742, 'train_loss': 3.473602771759033}
{'step': 2743, 'train_loss': 3.3631837368011475}
{'step': 2744, 'train_loss': 3.214634895324707}
{'step': 2745, 'train_loss': 3.2677087783813477}
{'step': 2746, 'train_loss': 3.132503032684326}
{'step': 2747, 'train_loss': 3.326371192932129}
{'step': 2748, 'train_loss': 3.3603105545043945}
{'step': 2749, 'train_loss': 3.415541648864746}
{'step': 2750, 'train_loss': 3.4169583320617676}
{'step': 2751, 'train_loss': 3.3318090438842773}
{'step': 2752, 'train_loss': 3.2558774948120117}
{'step': 2753, 'train_loss': 3.2723073959350586}
{'step': 2754, 'train_loss': 3.3685646057128906}
{'step': 2755, 'train_loss': 3.3058152198791504}
{'step': 2756, 'train_loss': 3.4741549491882324}
{'step': 2757, 'train_loss': 3.45322322845459}
{'step': 2758, 'train_loss': 3.2316408157348633}
{'step': 2759, 'train_loss': 3.4013166427612305}
{'step': 2760, 'train_loss': 3.2754108905792236}
{'step': 2761, 'train_loss': 3.355013132095337}
{'step': 2762, 'train_loss': 3.4236326217651367}
{'step': 2763, 'train_loss': 3.2291994094848633}
{'step': 2764, 'train_loss': 3.517906427383423}
{'step': 2765, 'train_loss': 3.538994789123535}
{'step': 2766, 'train_loss': 3.3273119926452637}
{'step': 2767, 'train_loss': 3.2554550170898438}
{'step': 2768, 'train_loss': 3.3258254528045654}
{'step': 2769, 'train_loss': 3.4881153106689453}
{'step': 2770, 'train_loss': 3.2739980220794678}
{'step': 2771, 'train_loss': 3.1697330474853516}
{'step': 2772, 'train_loss': 3.4734387397766113}
{'step': 2773, 'train_loss': 3.353084087371826}
{'step': 2774, 'train_loss': 3.269273281097412}
{'step': 2775, 'train_loss': 3.203183174133301}
{'step': 2776, 'train_loss': 3.5796422958374023}
{'step': 2777, 'train_loss': 3.411674737930298}
{'step': 2778, 'train_loss': 3.448265314102173}
{'step': 2779, 'train_loss': 3.4143481254577637}
{'step': 2780, 'train_loss': 3.4031057357788086}
{'step': 2781, 'train_loss': 3.255354404449463}
{'step': 2782, 'train_loss': 3.2977585792541504}
{'step': 2783, 'train_loss': 3.1453778743743896}
{'step': 2784, 'train_loss': 3.4441771507263184}
{'step': 2785, 'train_loss': 3.4289445877075195}
{'step': 2786, 'train_loss': 3.476700782775879}
{'step': 2787, 'train_loss': 3.299342155456543}
{'step': 2788, 'train_loss': 3.397416591644287}
{'step': 2789, 'train_loss': 3.310978412628174}
{'step': 2790, 'train_loss': 3.43565034866333}
{'step': 2791, 'train_loss': 3.3112354278564453}
{'step': 2792, 'train_loss': 3.326676845550537}
{'step': 2793, 'train_loss': 3.327347993850708}
{'step': 2794, 'train_loss': 3.1784849166870117}
{'step': 2795, 'train_loss': 3.3139429092407227}
{'step': 2796, 'train_loss': 3.399554967880249}
{'step': 2797, 'train_loss': 3.312046527862549}
{'step': 2798, 'train_loss': 3.4256582260131836}
{'step': 2799, 'train_loss': 3.2351861000061035}
Iteration 2800/100000, Loss: 3.4629740715026855
Saving Checkpoint
{'step': 2800, 'train_loss': 3.4629740715026855}
{'step': 2801, 'train_loss': 3.3943610191345215}
{'step': 2802, 'train_loss': 3.3045129776000977}
{'step': 2803, 'train_loss': 3.4811882972717285}
{'step': 2804, 'train_loss': 3.2325327396392822}
{'step': 2805, 'train_loss': 3.378107786178589}
{'step': 2806, 'train_loss': 3.219217300415039}
{'step': 2807, 'train_loss': 3.2863783836364746}
{'step': 2808, 'train_loss': 3.595061779022217}
{'step': 2809, 'train_loss': 3.4379913806915283}
{'step': 2810, 'train_loss': 3.2364563941955566}
{'step': 2811, 'train_loss': 3.2744860649108887}
{'step': 2812, 'train_loss': 3.106111526489258}
{'step': 2813, 'train_loss': 3.346477508544922}
{'step': 2814, 'train_loss': 3.3844549655914307}
{'step': 2815, 'train_loss': 3.4413304328918457}
{'step': 2816, 'train_loss': 3.2215161323547363}
{'step': 2817, 'train_loss': 3.371938467025757}
{'step': 2818, 'train_loss': 3.19329833984375}
{'step': 2819, 'train_loss': 3.3330698013305664}
{'step': 2820, 'train_loss': 3.4235076904296875}
{'step': 2821, 'train_loss': 3.361027240753174}
{'step': 2822, 'train_loss': 3.5059683322906494}
{'step': 2823, 'train_loss': 3.321349620819092}
{'step': 2824, 'train_loss': 3.3976120948791504}
{'step': 2825, 'train_loss': 3.3014159202575684}
{'step': 2826, 'train_loss': 3.342576026916504}
{'step': 2827, 'train_loss': 3.4046709537506104}
{'step': 2828, 'train_loss': 3.254396915435791}
{'step': 2829, 'train_loss': 3.243617057800293}
{'step': 2830, 'train_loss': 3.2712275981903076}
{'step': 2831, 'train_loss': 3.194373607635498}
{'step': 2832, 'train_loss': 3.2811126708984375}
{'step': 2833, 'train_loss': 3.4153082370758057}
{'step': 2834, 'train_loss': 3.1646761894226074}
{'step': 2835, 'train_loss': 3.39898943901062}
{'step': 2836, 'train_loss': 3.3420767784118652}
{'step': 2837, 'train_loss': 3.48873233795166}
{'step': 2838, 'train_loss': 3.3608996868133545}
{'step': 2839, 'train_loss': 3.3521618843078613}
{'step': 2840, 'train_loss': 3.409252166748047}
{'step': 2841, 'train_loss': 3.2471251487731934}
{'step': 2842, 'train_loss': 3.3835020065307617}
{'step': 2843, 'train_loss': 3.2591259479522705}
{'step': 2844, 'train_loss': 3.2871031761169434}
{'step': 2845, 'train_loss': 3.3499209880828857}
{'step': 2846, 'train_loss': 3.403416633605957}
{'step': 2847, 'train_loss': 3.357089042663574}
{'step': 2848, 'train_loss': 3.377135992050171}
{'step': 2849, 'train_loss': 3.328662872314453}
{'step': 2850, 'train_loss': 3.547837257385254}
{'step': 2851, 'train_loss': 3.444524049758911}
{'step': 2852, 'train_loss': 3.5434913635253906}
{'step': 2853, 'train_loss': 3.193497657775879}
{'step': 2854, 'train_loss': 3.6950325965881348}
{'step': 2855, 'train_loss': 3.4208903312683105}
{'step': 2856, 'train_loss': 3.1964426040649414}
{'step': 2857, 'train_loss': 3.3632097244262695}
{'step': 2858, 'train_loss': 3.3312339782714844}
{'step': 2859, 'train_loss': 3.420978546142578}
{'step': 2860, 'train_loss': 3.3494677543640137}
{'step': 2861, 'train_loss': 3.300011157989502}
{'step': 2862, 'train_loss': 3.4518661499023438}
{'step': 2863, 'train_loss': 3.3613905906677246}
{'step': 2864, 'train_loss': 3.2777462005615234}
{'step': 2865, 'train_loss': 3.3981423377990723}
{'step': 2866, 'train_loss': 3.493220329284668}
{'step': 2867, 'train_loss': 3.133212089538574}
{'step': 2868, 'train_loss': 3.273867607116699}
{'step': 2869, 'train_loss': 3.1787843704223633}
{'step': 2870, 'train_loss': 3.2336490154266357}
{'step': 2871, 'train_loss': 3.414640426635742}
{'step': 2872, 'train_loss': 3.3098323345184326}
{'step': 2873, 'train_loss': 3.4030702114105225}
{'step': 2874, 'train_loss': 3.3289618492126465}
{'step': 2875, 'train_loss': 3.366185188293457}
{'step': 2876, 'train_loss': 3.282987117767334}
{'step': 2877, 'train_loss': 3.3213629722595215}
{'step': 2878, 'train_loss': 3.1959590911865234}
{'step': 2879, 'train_loss': 3.3806581497192383}
{'step': 2880, 'train_loss': 3.361032009124756}
{'step': 2881, 'train_loss': 3.5323798656463623}
{'step': 2882, 'train_loss': 3.3618340492248535}
{'step': 2883, 'train_loss': 3.2425074577331543}
{'step': 2884, 'train_loss': 3.3510193824768066}
{'step': 2885, 'train_loss': 3.5483949184417725}
{'step': 2886, 'train_loss': 3.4036059379577637}
{'step': 2887, 'train_loss': 3.1300032138824463}
{'step': 2888, 'train_loss': 3.4537301063537598}
{'step': 2889, 'train_loss': 3.232478141784668}
{'step': 2890, 'train_loss': 3.438838481903076}
{'step': 2891, 'train_loss': 3.2701425552368164}
{'step': 2892, 'train_loss': 3.3177735805511475}
{'step': 2893, 'train_loss': 3.29532790184021}
{'step': 2894, 'train_loss': 3.4682059288024902}
{'step': 2895, 'train_loss': 3.405709743499756}
{'step': 2896, 'train_loss': 3.3079285621643066}
{'step': 2897, 'train_loss': 3.4838390350341797}
{'step': 2898, 'train_loss': 3.253282070159912}
{'step': 2899, 'train_loss': 3.3451571464538574}
Iteration 2900/100000, Loss: 3.3623552322387695
Saving Checkpoint
{'step': 2900, 'train_loss': 3.3623552322387695}
{'step': 2901, 'train_loss': 3.438776731491089}
{'step': 2902, 'train_loss': 3.387685775756836}
{'step': 2903, 'train_loss': 3.3940868377685547}
{'step': 2904, 'train_loss': 3.477330207824707}
{'step': 2905, 'train_loss': 3.487799644470215}
{'step': 2906, 'train_loss': 3.3148868083953857}
{'step': 2907, 'train_loss': 3.287487745285034}
{'step': 2908, 'train_loss': 3.4141595363616943}
{'step': 2909, 'train_loss': 3.406276226043701}
{'step': 2910, 'train_loss': 3.5126304626464844}
{'step': 2911, 'train_loss': 3.230159044265747}
{'step': 2912, 'train_loss': 3.446563720703125}
{'step': 2913, 'train_loss': 3.579803466796875}
{'step': 2914, 'train_loss': 3.2521095275878906}
{'step': 2915, 'train_loss': 3.399364471435547}
{'step': 2916, 'train_loss': 3.3393568992614746}
{'step': 2917, 'train_loss': 3.188814640045166}
{'step': 2918, 'train_loss': 3.165600061416626}
{'step': 2919, 'train_loss': 3.3122730255126953}
{'step': 2920, 'train_loss': 3.3661155700683594}
{'step': 2921, 'train_loss': 3.341334819793701}
{'step': 2922, 'train_loss': 3.2789478302001953}
{'step': 2923, 'train_loss': 3.372036933898926}
{'step': 2924, 'train_loss': 3.416501045227051}
{'step': 2925, 'train_loss': 3.261484146118164}
{'step': 2926, 'train_loss': 3.3349785804748535}
{'step': 2927, 'train_loss': 3.1722896099090576}
{'step': 2928, 'train_loss': 3.2497787475585938}
{'step': 2929, 'train_loss': 3.4195919036865234}
{'step': 2930, 'train_loss': 3.3459410667419434}
{'step': 2931, 'train_loss': 3.221085786819458}
{'step': 2932, 'train_loss': 3.162787437438965}
{'step': 2933, 'train_loss': 3.198568344116211}
{'step': 2934, 'train_loss': 3.194732189178467}
{'step': 2935, 'train_loss': 3.268092155456543}
{'step': 2936, 'train_loss': 3.5620059967041016}
{'step': 2937, 'train_loss': 3.337131977081299}
{'step': 2938, 'train_loss': 3.2896792888641357}
{'step': 2939, 'train_loss': 3.3378000259399414}
{'step': 2940, 'train_loss': 3.3246028423309326}
{'step': 2941, 'train_loss': 3.3564395904541016}
{'step': 2942, 'train_loss': 3.251605749130249}
{'step': 2943, 'train_loss': 3.3961362838745117}
{'step': 2944, 'train_loss': 3.295809030532837}
{'step': 2945, 'train_loss': 3.486433506011963}
{'step': 2946, 'train_loss': 3.113255739212036}
{'step': 2947, 'train_loss': 3.5073342323303223}
{'step': 2948, 'train_loss': 3.2494986057281494}
{'step': 2949, 'train_loss': 3.27278995513916}
{'step': 2950, 'train_loss': 3.4352731704711914}
{'step': 2951, 'train_loss': 3.370910406112671}
{'step': 2952, 'train_loss': 3.3867759704589844}
{'step': 2953, 'train_loss': 3.331085681915283}
{'step': 2954, 'train_loss': 3.259537696838379}
{'step': 2955, 'train_loss': 3.3529906272888184}
{'step': 2956, 'train_loss': 3.3163793087005615}
{'step': 2957, 'train_loss': 3.3067069053649902}
{'step': 2958, 'train_loss': 3.4847207069396973}
{'step': 2959, 'train_loss': 3.43877911567688}
{'step': 2960, 'train_loss': 3.371072769165039}
{'step': 2961, 'train_loss': 3.353071689605713}
{'step': 2962, 'train_loss': 3.3748178482055664}
{'step': 2963, 'train_loss': 3.397458553314209}
{'step': 2964, 'train_loss': 3.364375591278076}
{'step': 2965, 'train_loss': 3.410616397857666}
{'step': 2966, 'train_loss': 3.413553237915039}
{'step': 2967, 'train_loss': 3.389592409133911}
{'step': 2968, 'train_loss': 3.387982130050659}
{'step': 2969, 'train_loss': 3.210597515106201}
{'step': 2970, 'train_loss': 3.358663320541382}
{'step': 2971, 'train_loss': 3.460453987121582}
{'step': 2972, 'train_loss': 3.3622207641601562}
{'step': 2973, 'train_loss': 3.4122958183288574}
{'step': 2974, 'train_loss': 3.362278938293457}
{'step': 2975, 'train_loss': 3.368168592453003}
{'step': 2976, 'train_loss': 3.2963008880615234}
{'step': 2977, 'train_loss': 3.5264694690704346}
{'step': 2978, 'train_loss': 3.4539506435394287}
{'step': 2979, 'train_loss': 3.5394105911254883}
{'step': 2980, 'train_loss': 3.401883363723755}
{'step': 2981, 'train_loss': 3.385610580444336}
{'step': 2982, 'train_loss': 3.5491440296173096}
{'step': 2983, 'train_loss': 3.402287244796753}
{'step': 2984, 'train_loss': 3.09997296333313}
{'step': 2985, 'train_loss': 3.4028663635253906}
{'step': 2986, 'train_loss': 3.399686813354492}
{'step': 2987, 'train_loss': 3.184359073638916}
{'step': 2988, 'train_loss': 3.3854761123657227}
{'step': 2989, 'train_loss': 3.520603895187378}
{'step': 2990, 'train_loss': 3.387735366821289}
{'step': 2991, 'train_loss': 3.2502732276916504}
{'step': 2992, 'train_loss': 3.389605760574341}
{'step': 2993, 'train_loss': 3.2987418174743652}
{'step': 2994, 'train_loss': 3.258688449859619}
{'step': 2995, 'train_loss': 3.3117032051086426}
{'step': 2996, 'train_loss': 3.481259346008301}
{'step': 2997, 'train_loss': 3.261120319366455}
{'step': 2998, 'train_loss': 3.520707130432129}
{'step': 2999, 'train_loss': 3.347684860229492}
Iteration 3000/100000, Loss: 3.29990816116333
Image: http://images.cocodataset.org/train2017/000000517492.jpg
Question: How many people are sitting at the table in the image? [QA]
Answer:   There are two people sitting at the table in the image.<|endoftext|>
Model Predicted Ans:  are two people sitting at the table in the image.
Saving Checkpoint
{'step': 3000, 'train_loss': 3.29990816116333}
{'step': 3001, 'train_loss': 3.255472183227539}
{'step': 3002, 'train_loss': 3.3498775959014893}
{'step': 3003, 'train_loss': 3.1803174018859863}
{'step': 3004, 'train_loss': 3.1932764053344727}
{'step': 3005, 'train_loss': 3.5180816650390625}
{'step': 3006, 'train_loss': 3.432523727416992}
{'step': 3007, 'train_loss': 3.2187089920043945}
{'step': 3008, 'train_loss': 3.263233184814453}
{'step': 3009, 'train_loss': 3.3755898475646973}
{'step': 3010, 'train_loss': 3.172271490097046}
{'step': 3011, 'train_loss': 3.0234375}
{'step': 3012, 'train_loss': 3.289121627807617}
{'step': 3013, 'train_loss': 3.460843563079834}
{'step': 3014, 'train_loss': 3.4391307830810547}
{'step': 3015, 'train_loss': 3.484546422958374}
{'step': 3016, 'train_loss': 3.463376998901367}
{'step': 3017, 'train_loss': 3.34134578704834}
{'step': 3018, 'train_loss': 3.3644752502441406}
{'step': 3019, 'train_loss': 3.3563003540039062}
{'step': 3020, 'train_loss': 3.303960084915161}
{'step': 3021, 'train_loss': 3.3438525199890137}
{'step': 3022, 'train_loss': 3.3050575256347656}
{'step': 3023, 'train_loss': 3.3376097679138184}
{'step': 3024, 'train_loss': 3.2659363746643066}
{'step': 3025, 'train_loss': 3.354055643081665}
{'step': 3026, 'train_loss': 3.266188621520996}
{'step': 3027, 'train_loss': 3.2412774562835693}
{'step': 3028, 'train_loss': 3.345078468322754}
{'step': 3029, 'train_loss': 3.3764095306396484}
{'step': 3030, 'train_loss': 3.2380261421203613}
{'step': 3031, 'train_loss': 3.5460205078125}
{'step': 3032, 'train_loss': 3.3554046154022217}
{'step': 3033, 'train_loss': 3.4138741493225098}
{'step': 3034, 'train_loss': 3.410491943359375}
{'step': 3035, 'train_loss': 3.225926160812378}
{'step': 3036, 'train_loss': 3.202890396118164}
{'step': 3037, 'train_loss': 3.4293735027313232}
{'step': 3038, 'train_loss': 3.479675769805908}
{'step': 3039, 'train_loss': 3.546060085296631}
{'step': 3040, 'train_loss': 3.4287829399108887}
{'step': 3041, 'train_loss': 3.381833076477051}
{'step': 3042, 'train_loss': 3.2752528190612793}
{'step': 3043, 'train_loss': 3.2200398445129395}
{'step': 3044, 'train_loss': 3.550530195236206}
{'step': 3045, 'train_loss': 3.4313910007476807}
{'step': 3046, 'train_loss': 3.3047595024108887}
{'step': 3047, 'train_loss': 3.231693983078003}
{'step': 3048, 'train_loss': 3.3657898902893066}
{'step': 3049, 'train_loss': 3.4599862098693848}
{'step': 3050, 'train_loss': 3.3688087463378906}
{'step': 3051, 'train_loss': 3.5156352519989014}
{'step': 3052, 'train_loss': 3.3389859199523926}
{'step': 3053, 'train_loss': 3.367513656616211}
{'step': 3054, 'train_loss': 3.3403024673461914}
{'step': 3055, 'train_loss': 3.2898848056793213}
{'step': 3056, 'train_loss': 3.3799192905426025}
{'step': 3057, 'train_loss': 3.323402166366577}
{'step': 3058, 'train_loss': 3.1087629795074463}
{'step': 3059, 'train_loss': 3.3016767501831055}
{'step': 3060, 'train_loss': 3.3933093547821045}
{'step': 3061, 'train_loss': 3.386969566345215}
{'step': 3062, 'train_loss': 3.1382832527160645}
{'step': 3063, 'train_loss': 3.314112901687622}
{'step': 3064, 'train_loss': 3.1805930137634277}
{'step': 3065, 'train_loss': 3.468684673309326}
{'step': 3066, 'train_loss': 3.2898125648498535}
{'step': 3067, 'train_loss': 3.413949966430664}
{'step': 3068, 'train_loss': 3.338831901550293}
{'step': 3069, 'train_loss': 3.330916404724121}
{'step': 3070, 'train_loss': 3.246908664703369}
{'step': 3071, 'train_loss': 3.475339412689209}
{'step': 3072, 'train_loss': 3.197722911834717}
{'step': 3073, 'train_loss': 3.480194091796875}
{'step': 3074, 'train_loss': 3.444472312927246}
{'step': 3075, 'train_loss': 3.500218391418457}
{'step': 3076, 'train_loss': 3.2294116020202637}
{'step': 3077, 'train_loss': 3.2033801078796387}
{'step': 3078, 'train_loss': 3.5158185958862305}
{'step': 3079, 'train_loss': 3.3969826698303223}
{'step': 3080, 'train_loss': 3.2374653816223145}
{'step': 3081, 'train_loss': 3.3464479446411133}
{'step': 3082, 'train_loss': 3.3326821327209473}
{'step': 3083, 'train_loss': 3.1395416259765625}
{'step': 3084, 'train_loss': 3.428800582885742}
{'step': 3085, 'train_loss': 3.472355365753174}
{'step': 3086, 'train_loss': 3.264946937561035}
{'step': 3087, 'train_loss': 3.4030168056488037}
{'step': 3088, 'train_loss': 3.2427053451538086}
{'step': 3089, 'train_loss': 3.0905916690826416}
{'step': 3090, 'train_loss': 3.511178731918335}
{'step': 3091, 'train_loss': 3.2464094161987305}
{'step': 3092, 'train_loss': 3.3685078620910645}
{'step': 3093, 'train_loss': 3.1992812156677246}
{'step': 3094, 'train_loss': 3.3632359504699707}
{'step': 3095, 'train_loss': 3.412245750427246}
{'step': 3096, 'train_loss': 3.249417781829834}
{'step': 3097, 'train_loss': 3.302506446838379}
{'step': 3098, 'train_loss': 3.306659460067749}
{'step': 3099, 'train_loss': 3.382716655731201}
Iteration 3100/100000, Loss: 3.2626326084136963
Saving Checkpoint
{'step': 3100, 'train_loss': 3.2626326084136963}
{'step': 3101, 'train_loss': 3.3132338523864746}
{'step': 3102, 'train_loss': 3.4113426208496094}
{'step': 3103, 'train_loss': 3.4667272567749023}
{'step': 3104, 'train_loss': 3.3028154373168945}
{'step': 3105, 'train_loss': 3.4430437088012695}
{'step': 3106, 'train_loss': 3.291752815246582}
{'step': 3107, 'train_loss': 3.2854199409484863}
{'step': 3108, 'train_loss': 3.4542202949523926}
{'step': 3109, 'train_loss': 3.385631561279297}
{'step': 3110, 'train_loss': 3.35092830657959}
{'step': 3111, 'train_loss': 3.404055595397949}
{'step': 3112, 'train_loss': 3.320791721343994}
{'step': 3113, 'train_loss': 3.280697822570801}
{'step': 3114, 'train_loss': 3.174743413925171}
{'step': 3115, 'train_loss': 3.291435718536377}
{'step': 3116, 'train_loss': 3.420111656188965}
{'step': 3117, 'train_loss': 3.4244251251220703}
{'step': 3118, 'train_loss': 3.386526584625244}
{'step': 3119, 'train_loss': 3.4164743423461914}
{'step': 3120, 'train_loss': 3.216890573501587}
{'step': 3121, 'train_loss': 3.271367073059082}
{'step': 3122, 'train_loss': 3.3198206424713135}
{'step': 3123, 'train_loss': 3.294203996658325}
{'step': 3124, 'train_loss': 3.474088668823242}
{'step': 3125, 'train_loss': 3.279512643814087}
{'step': 3126, 'train_loss': 3.2497057914733887}
{'step': 3127, 'train_loss': 3.249793529510498}
{'step': 3128, 'train_loss': 3.289705753326416}
{'step': 3129, 'train_loss': 3.2305381298065186}
{'step': 3130, 'train_loss': 3.54307222366333}
{'step': 3131, 'train_loss': 3.1978092193603516}
{'step': 3132, 'train_loss': 3.252671241760254}
{'step': 3133, 'train_loss': 3.3976430892944336}
{'step': 3134, 'train_loss': 3.2325406074523926}
{'step': 3135, 'train_loss': 3.2384965419769287}
{'step': 3136, 'train_loss': 3.2002108097076416}
{'step': 3137, 'train_loss': 3.279942512512207}
{'step': 3138, 'train_loss': 3.237802028656006}
{'step': 3139, 'train_loss': 3.37730073928833}
{'step': 3140, 'train_loss': 3.4957644939422607}
{'step': 3141, 'train_loss': 3.376082181930542}
{'step': 3142, 'train_loss': 3.2643673419952393}
{'step': 3143, 'train_loss': 3.324845314025879}
{'step': 3144, 'train_loss': 3.2626681327819824}
{'step': 3145, 'train_loss': 3.5452122688293457}
{'step': 3146, 'train_loss': 3.4794921875}
{'step': 3147, 'train_loss': 3.3335163593292236}
{'step': 3148, 'train_loss': 3.2988357543945312}
{'step': 3149, 'train_loss': 3.442188024520874}
{'step': 3150, 'train_loss': 3.573225498199463}
{'step': 3151, 'train_loss': 3.395294189453125}
{'step': 3152, 'train_loss': 3.280524253845215}
{'step': 3153, 'train_loss': 3.477426052093506}
{'step': 3154, 'train_loss': 3.2624282836914062}
{'step': 3155, 'train_loss': 3.273159980773926}
{'step': 3156, 'train_loss': 3.405470848083496}
{'step': 3157, 'train_loss': 3.589202404022217}
{'step': 3158, 'train_loss': 3.3802073001861572}
{'step': 3159, 'train_loss': 3.353471279144287}
{'step': 3160, 'train_loss': 3.4466090202331543}
{'step': 3161, 'train_loss': 3.1882519721984863}
{'step': 3162, 'train_loss': 3.4256248474121094}
{'step': 3163, 'train_loss': 3.334972381591797}
{'step': 3164, 'train_loss': 3.2671446800231934}
{'step': 3165, 'train_loss': 3.559156894683838}
{'step': 3166, 'train_loss': 3.4076428413391113}
{'step': 3167, 'train_loss': 3.4206721782684326}
{'step': 3168, 'train_loss': 3.4033737182617188}
{'step': 3169, 'train_loss': 3.386293888092041}
